"humidity","temperature","__dt"
"50.77180862","24.21550751","2024-03-07 00:00:00.000"
"50.80366135","24.21188354","2024-03-07 00:00:00.000"
"50.7979393","24.22885895","2024-03-07 00:00:00.000"
"50.76847076","24.21703339","2024-03-07 00:00:00.000"
"50.7979393","24.20654297","2024-03-07 00:00:00.000"
"50.77342987","24.20730591","2024-03-07 00:00:00.000"
"50.75550079","24.20463562","2024-03-07 00:00:00.000"
"50.75445175","24.21569824","2024-03-07 00:00:00.000"
"50.74739456","24.19528961","2024-03-07 00:00:00.000"
"50.76732635","24.20558929","2024-03-07 00:00:00.000"
"50.77610016","24.19719696","2024-03-07 00:00:00.000"
"50.806427","24.1985321","2024-03-07 00:00:00.000"
"50.83198547","24.19986725","2024-03-07 00:00:00.000"
"50.81729889","24.20654297","2024-03-07 00:00:00.000"
"53.48787308","24.38240051","2024-03-07 00:00:00.000"
"53.41529846","24.39193726","2024-03-07 00:00:00.000"
"53.45392227","24.3938446","2024-03-07 00:00:00.000"
"53.39984894","24.37877655","2024-03-07 00:00:00.000"
"53.31907272","24.40376282","2024-03-07 00:00:00.000"
"53.25803757","24.40280914","2024-03-07 00:00:00.000"
"53.23629379","24.3938446","2024-03-07 00:00:00.000"
"53.15551758","24.38793182","2024-03-07 00:00:00.000"
"53.15771103","24.40109253","2024-03-07 00:00:00.000"
"53.15961838","24.39136505","2024-03-07 00:00:00.000"
"53.15027237","24.38087463","2024-03-07 00:00:00.000"
"53.18498611","24.38869476","2024-03-07 00:00:00.000"
"53.11841965","24.40547943","2024-03-07 00:00:00.000"
"53.08599472","24.40509796","2024-03-07 00:00:00.000"
"53.12252045","24.42150116","2024-03-07 00:00:00.000"
"53.13386917","24.4096756","2024-03-07 00:00:00.000"
"53.06434631","24.40872192","2024-03-07 00:00:00.000"
"53.04269791","24.39231873","2024-03-07 00:00:00.000"
"53.04841995","24.39842224","2024-03-07 00:00:00.000"
"52.94780731","24.41234589","2024-03-07 00:00:00.000"
"52.84852982","24.39975739","2024-03-07 00:00:00.000"
"52.74057388","24.40376282","2024-03-07 00:00:00.000"
"52.68678665","24.41005707","2024-03-07 00:00:00.000"
"52.58350372","24.4096756","2024-03-07 00:00:00.000"
"52.51092911","24.39517975","2024-03-07 00:00:00.000"
"52.49261856","24.41139221","2024-03-07 00:00:00.000"
"54.62503433","23.66714478","2024-03-07 00:00:00.000"
"54.6131134","23.67897034","2024-03-07 00:00:00.000"
"54.56209183","23.68965149","2024-03-07 00:00:00.000"
"54.44478989","23.67668152","2024-03-07 00:00:00.000"
"54.21619415","23.68183136","2024-03-07 00:00:00.000"
"53.90872955","23.6749649","2024-03-07 00:00:00.000"
"53.59287262","23.68144989","2024-03-07 00:00:00.000"
"53.35159302","23.67992401","2024-03-07 00:00:00.000"
"53.20739746","23.67916107","2024-03-07 00:00:00.000"
"53.03812027","23.68507385","2024-03-07 00:00:00.000"
"53.04069519","23.6743927","2024-03-07 00:00:00.000"
"53.04365158","23.69308472","2024-03-07 00:00:00.000"
"53.10020447","23.6825943","2024-03-07 00:00:00.000"
"53.41396332","23.69003296","2024-03-07 00:00:00.000"
"53.61289978","23.67916107","2024-03-07 00:00:00.000"
"53.57627869","23.67763519","2024-03-07 00:00:00.000"
"53.43580246","23.66905212","2024-03-07 00:00:00.000"
"53.40795517","23.66504669","2024-03-07 00:00:00.000"
"53.3039093","23.69308472","2024-03-07 00:00:00.000"
"53.22360992","23.6831665","2024-03-07 00:00:00.000"
"53.31630707","23.686409","2024-03-07 00:00:00.000"
"53.59210968","23.67992401","2024-03-07 00:00:00.000"
"53.82022858","23.67305756","2024-03-07 00:00:00.000"
"54.02050018","23.6946106","2024-03-07 00:00:00.000"
"54.04682159","23.67553711","2024-03-07 00:00:00.000"
"50.11863708","24.03011322","2024-03-07 00:00:00.000"
"50.14638901","24.03202057","2024-03-07 00:00:00.000"
"50.17356873","24.04155731","2024-03-07 00:00:00.000"
"50.19636154","24.05376434","2024-03-07 00:00:00.000"
"50.2412796","24.04327393","2024-03-07 00:00:00.000"
"50.27551651","24.04346466","2024-03-07 00:00:00.000"
"50.32691956","24.02915955","2024-03-07 00:00:00.000"
"50.40140152","24.02477264","2024-03-07 00:00:00.000"
"50.44736862","24.03659821","2024-03-07 00:00:00.000"
"50.5484581","24.04575348","2024-03-07 00:00:00.000"
"50.56877136","24.02839661","2024-03-07 00:00:00.000"
"50.57668686","24.03240204","2024-03-07 00:00:00.000"
"50.60081482","24.02114868","2024-03-07 00:00:00.000"
"50.64735413","24.01657104","2024-03-07 00:00:00.000"
"50.59537888","24.02915955","2024-03-07 00:00:00.000"
"50.6269455","24.03297424","2024-03-07 00:00:00.000"
"50.62007904","24.04518127","2024-03-07 00:00:00.000"
"50.55780411","24.05338287","2024-03-07 00:00:00.000"
"50.52204132","24.05605316","2024-03-07 00:00:00.000"
"50.53005219","24.03411865","2024-03-07 00:00:00.000"
"50.54941177","24.04327393","2024-03-07 00:00:00.000"
"50.59156418","24.0606308","2024-03-07 00:00:00.000"
"50.63829422","24.04785156","2024-03-07 00:00:00.000"
"50.61035156","24.04880524","2024-03-07 00:00:00.000"
"50.63495636","24.0530014","2024-03-07 00:00:00.000"
"50.70743561","24.02591705","2024-03-07 00:00:00.000"
"52.42052078","24.14321899","2024-03-07 00:00:00.000"
"52.39191055","24.1437912","2024-03-07 00:00:00.000"
"52.42090225","24.14646149","2024-03-07 00:00:00.000"
"52.38199234","24.14188385","2024-03-07 00:00:00.000"
"52.4269104","24.15180206","2024-03-07 00:00:00.000"
"52.41289139","24.13730621","2024-03-07 00:00:00.000"
"52.38676071","24.13043976","2024-03-07 00:00:00.000"
"52.39553452","24.11308289","2024-03-07 00:00:00.000"
"52.39496231","24.11823273","2024-03-07 00:00:00.000"
"52.39076614","24.11766052","2024-03-07 00:00:00.000"
"52.38618851","24.13425446","2024-03-07 00:00:00.000"
"52.36368179","24.13425446","2024-03-07 00:00:00.000"
"52.36778259","24.13539886","2024-03-07 00:00:00.000"
"52.37131119","24.13139343","2024-03-07 00:00:00.000"
"52.39801407","24.14093018","2024-03-07 00:00:00.000"
"52.39238739","24.13730621","2024-03-07 00:00:00.000"
"52.39439011","24.1235733","2024-03-07 00:00:00.000"
"52.38714218","24.14283752","2024-03-07 00:00:00.000"
"52.40192413","24.1563797","2024-03-07 00:00:00.000"
"52.41909027","24.13139343","2024-03-07 00:00:00.000"
"52.38599777","24.11823273","2024-03-07 00:00:00.000"
"52.42929459","24.12586212","2024-03-07 00:00:00.000"
"52.41031647","24.13768768","2024-03-07 00:00:00.000"
"52.42910385","24.13425446","2024-03-07 00:00:00.000"
"52.40545273","24.13425446","2024-03-07 00:00:00.000"
"52.41165161","24.12376404","2024-03-07 00:00:00.000"
"49.28302765","24.17430878","2024-03-07 00:00:00.000"
"49.27482605","24.15504456","2024-03-07 00:00:00.000"
"49.24545288","24.15828705","2024-03-07 00:00:00.000"
"49.17640686","24.12853241","2024-03-07 00:00:00.000"
"49.13520813","24.13959503","2024-03-07 00:00:00.000"
"49.14064407","24.12033081","2024-03-07 00:00:00.000"
"49.15056229","24.12147522","2024-03-07 00:00:00.000"
"49.15037155","24.12376404","2024-03-07 00:00:00.000"
"49.13253784","24.12090302","2024-03-07 00:00:00.000"
"49.18279648","24.1191864","2024-03-07 00:00:00.000"
"49.23849106","24.10907745","2024-03-07 00:00:00.000"
"49.30706024","24.12872314","2024-03-07 00:00:00.000"
"49.30772781","24.11632538","2024-03-07 00:00:00.000"
"49.39365387","24.08409119","2024-03-07 00:00:00.000"
"49.62406158","24.09629822","2024-03-07 00:00:00.000"
"50.13647079","24.07112122","2024-03-07 00:00:00.000"
"50.43144226","24.10449982","2024-03-07 00:00:00.000"
"50.61187744","24.07798767","2024-03-07 00:00:00.000"
"50.68254471","24.07531738","2024-03-07 00:00:00.000"
"50.5774498","24.07073975","2024-03-07 00:00:00.000"
"50.48475266","24.07722473","2024-03-07 00:00:00.000"
"50.34427643","24.08771515","2024-03-07 00:00:00.000"
"50.26111603","24.08218384","2024-03-07 00:00:00.000"
"50.17204285","24.04460907","2024-03-07 00:00:00.000"
"50.10299683","24.04689789","2024-03-07 00:00:00.000"
"50.12435913","24.04918671","2024-03-07 00:00:00.000"
"52.33221054","23.77872467","2024-03-07 00:00:00.000"
"52.3645401","23.77338409","2024-03-07 00:00:00.000"
"52.40411758","23.77929688","2024-03-07 00:00:00.000"
"52.41689682","23.77567291","2024-03-07 00:00:00.000"
"52.45866776","23.76499176","2024-03-07 00:00:00.000"
"52.51693726","23.78025055","2024-03-07 00:00:00.000"
"52.55298615","23.77109528","2024-03-07 00:00:00.000"
"52.72111893","23.78158569","2024-03-07 00:00:00.000"
"52.86188126","23.78025055","2024-03-07 00:00:00.000"
"52.89030075","23.77376556","2024-03-07 00:00:00.000"
"52.94084549","23.76327515","2024-03-07 00:00:00.000"
"52.93970108","23.7745285","2024-03-07 00:00:00.000"
"53.0049324","23.77109528","2024-03-07 00:00:00.000"
"53.04937363","23.78692627","2024-03-07 00:00:00.000"
"53.15322876","23.79341125","2024-03-07 00:00:00.000"
"53.16009521","23.77643585","2024-03-07 00:00:00.000"
"53.1167984","23.76880646","2024-03-07 00:00:00.000"
"53.12414169","23.79837036","2024-03-07 00:00:00.000"
"53.17020416","23.8111496","2024-03-07 00:00:00.000"
"53.25269699","23.79055023","2024-03-07 00:00:00.000"
"53.34825516","23.77910614","2024-03-07 00:00:00.000"
"53.41949463","23.78387451","2024-03-07 00:00:00.000"
"53.45010757","23.77738953","2024-03-07 00:00:00.000"
"53.45668793","23.79322052","2024-03-07 00:00:00.000"
"53.46927643","23.79932404","2024-03-07 00:00:00.000"
"53.41043472","23.78959656","2024-03-07 00:00:00.000"
"48.82030487","24.28016663","2024-03-07 00:00:00.000"
"48.81944656","24.27463531","2024-03-07 00:00:00.000"
"48.84281158","24.27196503","2024-03-07 00:00:00.000"
"48.81925583","24.25289154","2024-03-07 00:00:00.000"
"48.82574081","24.25193787","2024-03-07 00:00:00.000"
"48.84815216","24.24583435","2024-03-07 00:00:00.000"
"48.92234802","24.24869537","2024-03-07 00:00:00.000"
"48.9771843","24.23629761","2024-03-07 00:00:00.000"
"49.05099869","24.23992157","2024-03-07 00:00:00.000"
"49.05948639","24.23191071","2024-03-07 00:00:00.000"
"49.06234741","24.2483139","2024-03-07 00:00:00.000"
"49.01695251","24.24106598","2024-03-07 00:00:00.000"
"49.08018112","24.21970367","2024-03-07 00:00:00.000"
"49.14560318","24.21512604","2024-03-07 00:00:00.000"
"49.14798737","24.21550751","2024-03-07 00:00:00.000"
"49.15571213","24.21970367","2024-03-07 00:00:00.000"
"49.07846451","24.20120239","2024-03-07 00:00:00.000"
"49.02133942","24.20978546","2024-03-07 00:00:00.000"
"49.05757904","24.19395447","2024-03-07 00:00:00.000"
"49.08561707","24.18842316","2024-03-07 00:00:00.000"
"49.16772842","24.17831421","2024-03-07 00:00:00.000"
"49.22676086","24.19242859","2024-03-07 00:00:00.000"
"49.23830032","24.17106628","2024-03-07 00:00:00.000"
"49.29904938","24.16687012","2024-03-07 00:00:00.000"
"49.31459427","24.15828705","2024-03-07 00:00:00.000"
"49.26919937","24.17793274","2024-03-07 00:00:00.000"
"50.02403259","24.13082123","2024-03-07 00:00:00.000"
"50.1033783","24.13005829","2024-03-07 00:00:00.000"
"50.08201599","24.12605286","2024-03-07 00:00:00.000"
"50.09050369","24.13196564","2024-03-07 00:00:00.000"
"50.12731552","24.14245605","2024-03-07 00:00:00.000"
"50.13370514","24.14321899","2024-03-07 00:00:00.000"
"50.22087097","24.12643433","2024-03-07 00:00:00.000"
"50.26035309","24.13311005","2024-03-07 00:00:00.000"
"50.26292801","24.12872314","2024-03-07 00:00:00.000"
"50.31480789","24.13959503","2024-03-07 00:00:00.000"
"50.30021667","24.11899567","2024-03-07 00:00:00.000"
"50.25062561","24.14608002","2024-03-07 00:00:00.000"
"50.15687943","24.1317749","2024-03-07 00:00:00.000"
"50.12302399","24.13330078","2024-03-07 00:00:00.000"
"50.06532669","24.14245605","2024-03-07 00:00:00.000"
"50.02222061","24.14417267","2024-03-07 00:00:00.000"
"49.95117188","24.14245605","2024-03-07 00:00:00.000"
"49.91550446","24.15428162","2024-03-07 00:00:00.000"
"49.83167648","24.14054871","2024-03-07 00:00:00.000"
"49.83921051","24.15523529","2024-03-07 00:00:00.000"
"49.77655411","24.12376404","2024-03-07 00:00:00.000"
"49.76396561","24.13654327","2024-03-07 00:00:00.000"
"49.77693558","24.13425446","2024-03-07 00:00:00.000"
"49.79696274","24.13005829","2024-03-07 00:00:00.000"
"49.79372025","24.12815094","2024-03-07 00:00:00.000"
"49.78904724","24.12548065","2024-03-07 00:00:00.000"
"52.78539658","24.1355896","2024-03-07 00:00:00.000"
"52.76985168","24.15065765","2024-03-07 00:00:00.000"
"52.77166367","24.15657043","2024-03-07 00:00:00.000"
"52.76498795","24.15275574","2024-03-07 00:00:00.000"
"52.74982452","24.14741516","2024-03-07 00:00:00.000"
"52.78596878","24.15866852","2024-03-07 00:00:00.000"
"52.77042389","24.15561676","2024-03-07 00:00:00.000"
"52.79102325","24.13864136","2024-03-07 00:00:00.000"
"52.78759003","24.15370941","2024-03-07 00:00:00.000"
"52.79541016","24.13425446","2024-03-07 00:00:00.000"
"52.82258987","24.14951324","2024-03-07 00:00:00.000"
"52.82526016","24.15370941","2024-03-07 00:00:00.000"
"52.8591156","24.15046692","2024-03-07 00:00:00.000"
"52.80923843","24.1563797","2024-03-07 00:00:00.000"
"52.78367996","24.15294647","2024-03-07 00:00:00.000"
"52.81610489","24.13959503","2024-03-07 00:00:00.000"
"52.75335312","24.13921356","2024-03-07 00:00:00.000"
"52.74457932","24.14646149","2024-03-07 00:00:00.000"
"52.71902084","24.14741516","2024-03-07 00:00:00.000"
"52.73132324","24.13272858","2024-03-07 00:00:00.000"
"52.74143219","24.1399765","2024-03-07 00:00:00.000"
"52.69556046","24.12452698","2024-03-07 00:00:00.000"
"52.69145966","24.15294647","2024-03-07 00:00:00.000"
"52.64730453","24.13330078","2024-03-07 00:00:00.000"
"52.68678665","24.12776947","2024-03-07 00:00:00.000"
"52.67305374","24.12853241","2024-03-07 00:00:00.000"
"52.67534256","24.13043976","2024-03-07 00:00:00.000"
"52.65512466","24.14016724","2024-03-07 00:00:00.000"
"50.29649734","24.20597076","2024-03-07 00:00:00.000"
"50.33988953","24.21016693","2024-03-07 00:00:00.000"
"50.33969879","24.21092987","2024-03-07 00:00:00.000"
"50.40693283","24.20921326","2024-03-07 00:00:00.000"
"50.42934418","24.2193222","2024-03-07 00:00:00.000"
"50.4327774","24.22142029","2024-03-07 00:00:00.000"
"50.49028397","24.21455383","2024-03-07 00:00:00.000"
"50.54798126","24.1985321","2024-03-07 00:00:00.000"
"50.5569458","24.1979599","2024-03-07 00:00:00.000"
"50.58469772","24.19166565","2024-03-07 00:00:00.000"
"50.6360054","24.20310974","2024-03-07 00:00:00.000"
"50.6688118","24.21379089","2024-03-07 00:00:00.000"
"50.71706772","24.19624329","2024-03-07 00:00:00.000"
"50.77447891","24.20425415","2024-03-07 00:00:00.000"
"50.77772141","24.20368195","2024-03-07 00:00:00.000"
"50.76713562","24.2105484","2024-03-07 00:00:00.000"
"50.80060959","24.22428131","2024-03-07 00:00:00.000"
"50.79650879","24.21646118","2024-03-07 00:00:00.000"
"50.82559586","24.21283722","2024-03-07 00:00:00.000"
"50.86116791","24.21283722","2024-03-07 00:00:00.000"
"50.85601807","24.20749664","2024-03-07 00:00:00.000"
"50.87604523","24.20558929","2024-03-07 00:00:00.000"
"50.89530945","24.20501709","2024-03-07 00:00:00.000"
"50.90436935","24.20406342","2024-03-07 00:00:00.000"
"50.91657639","24.19300079","2024-03-07 00:00:00.000"
"50.87747574","24.18842316","2024-03-07 00:00:00.000"
"52.17256546","23.98509979","2024-03-07 00:00:00.000"
"52.13737488","24.00016785","2024-03-07 00:00:00.000"
"52.17695236","23.99768829","2024-03-07 00:00:00.000"
"52.16693878","23.98452759","2024-03-07 00:00:00.000"
"52.15129852","23.98967743","2024-03-07 00:00:00.000"
"52.16312408","23.98548126","2024-03-07 00:00:00.000"
"52.19898224","23.99902344","2024-03-07 00:00:00.000"
"52.16026306","23.99921417","2024-03-07 00:00:00.000"
"52.07738876","24.00283813","2024-03-07 00:00:00.000"
"52.02417374","24.00283813","2024-03-07 00:00:00.000"
"51.94444656","23.99997711","2024-03-07 00:00:00.000"
"51.9068718","23.98414612","2024-03-07 00:00:00.000"
"51.90181732","23.98357391","2024-03-07 00:00:00.000"
"51.90734863","23.99730682","2024-03-07 00:00:00.000"
"51.87263489","23.99902344","2024-03-07 00:00:00.000"
"51.90677643","24.00417328","2024-03-07 00:00:00.000"
"51.85203552","24.0064621","2024-03-07 00:00:00.000"
"51.85565948","24.00093079","2024-03-07 00:00:00.000"
"51.87253952","24.01409149","2024-03-07 00:00:00.000"
"51.87864304","24.01428223","2024-03-07 00:00:00.000"
"51.81379318","24.0026474","2024-03-07 00:00:00.000"
"51.79691315","24.00226593","2024-03-07 00:00:00.000"
"51.82580948","23.98910522","2024-03-07 00:00:00.000"
"51.78995132","24.00875092","2024-03-07 00:00:00.000"
"51.76343918","24.00360107","2024-03-07 00:00:00.000"
"51.76038742","24.00588989","2024-03-07 00:00:00.000"
"53.96003723","23.67763519","2024-03-07 00:00:00.000"
"53.86447906","23.70090485","2024-03-07 00:00:00.000"
"53.77016068","23.67591858","2024-03-07 00:00:00.000"
"53.69119644","23.68545532","2024-03-07 00:00:00.000"
"53.59172821","23.67095947","2024-03-07 00:00:00.000"
"53.38983536","23.67210388","2024-03-07 00:00:00.000"
"53.26280594","23.6700058","2024-03-07 00:00:00.000"
"53.20749283","23.67858887","2024-03-07 00:00:00.000"
"53.11527252","23.66352081","2024-03-07 00:00:00.000"
"53.16028595","23.68545532","2024-03-07 00:00:00.000"
"53.16133499","23.6907959","2024-03-07 00:00:00.000"
"53.26890945","23.68488312","2024-03-07 00:00:00.000"
"53.36637497","23.68507385","2024-03-07 00:00:00.000"
"53.42626572","23.69861603","2024-03-07 00:00:00.000"
"53.48129272","23.68278503","2024-03-07 00:00:00.000"
"53.53355408","23.67954254","2024-03-07 00:00:00.000"
"53.64875793","23.6782074","2024-03-07 00:00:00.000"
"53.90329361","23.69174957","2024-03-07 00:00:00.000"
"54.07161713","23.66943359","2024-03-07 00:00:00.000"
"54.1765213","23.6825943","2024-03-07 00:00:00.000"
"54.27465439","23.68144989","2024-03-07 00:00:00.000"
"54.17175293","23.68679047","2024-03-07 00:00:00.000"
"54.17089462","23.68144989","2024-03-07 00:00:00.000"
"54.03747559","23.68869781","2024-03-07 00:00:00.000"
"53.92484665","23.68907928","2024-03-07 00:00:00.000"
"53.79610062","23.69270325","2024-03-07 00:00:00.000"
"50.89597702","24.18422699","2024-03-07 00:00:00.000"
"50.90122223","24.21092987","2024-03-07 00:00:00.000"
"50.90341568","24.19700623","2024-03-07 00:00:00.000"
"50.89950562","24.20310974","2024-03-07 00:00:00.000"
"50.91657639","24.19757843","2024-03-07 00:00:00.000"
"50.90475082","24.20921326","2024-03-07 00:00:00.000"
"50.93717575","24.19490814","2024-03-07 00:00:00.000"
"50.92821121","24.20158386","2024-03-07 00:00:00.000"
"50.91762543","24.20883179","2024-03-07 00:00:00.000"
"50.92744827","24.20959473","2024-03-07 00:00:00.000"
"50.93860626","24.20215607","2024-03-07 00:00:00.000"
"50.90990067","24.21607971","2024-03-07 00:00:00.000"
"50.90045929","24.20730591","2024-03-07 00:00:00.000"
"50.8980751","24.19490814","2024-03-07 00:00:00.000"
"50.86212158","24.2105484","2024-03-07 00:00:00.000"
"50.8731842","24.20921326","2024-03-07 00:00:00.000"
"50.84896088","24.21321869","2024-03-07 00:00:00.000"
"50.85830688","24.21703339","2024-03-07 00:00:00.000"
"50.82368851","24.21283722","2024-03-07 00:00:00.000"
"50.82435608","24.21340942","2024-03-07 00:00:00.000"
"50.83475113","24.21684265","2024-03-07 00:00:00.000"
"50.84352493","24.20825958","2024-03-07 00:00:00.000"
"50.81062317","24.23038483","2024-03-07 00:00:00.000"
"50.80509186","24.20654297","2024-03-07 00:00:00.000"
"50.81348419","24.19490814","2024-03-07 00:00:00.000"
"50.79612732","24.20825958","2024-03-07 00:00:00.000"
"49.76568222","24.28207397","2024-03-07 00:00:00.000"
"49.80354309","24.28741455","2024-03-07 00:00:00.000"
"49.79724884","24.29656982","2024-03-07 00:00:00.000"
"49.81174469","24.28016663","2024-03-07 00:00:00.000"
"49.8167038","24.30305481","2024-03-07 00:00:00.000"
"49.83587265","24.28741455","2024-03-07 00:00:00.000"
"49.86524582","24.29561615","2024-03-07 00:00:00.000"
"49.86009598","24.28302765","2024-03-07 00:00:00.000"
"49.89147186","24.28016663","2024-03-07 00:00:00.000"
"49.86581802","24.28417206","2024-03-07 00:00:00.000"
"49.88117218","24.30706024","2024-03-07 00:00:00.000"
"49.88527298","24.29790497","2024-03-07 00:00:00.000"
"49.85637665","24.29599762","2024-03-07 00:00:00.000"
"49.86429214","24.2975235","2024-03-07 00:00:00.000"
"49.8497963","24.29103851","2024-03-07 00:00:00.000"
"49.9162674","24.27558899","2024-03-07 00:00:00.000"
"49.93114471","24.29656982","2024-03-07 00:00:00.000"
"49.89366531","24.30114746","2024-03-07 00:00:00.000"
"49.90701675","24.30438995","2024-03-07 00:00:00.000"
"49.89671707","24.30648804","2024-03-07 00:00:00.000"
"49.90463257","24.30934906","2024-03-07 00:00:00.000"
"49.8749733","24.29885864","2024-03-07 00:00:00.000"
"49.90367889","24.31163788","2024-03-07 00:00:00.000"
"49.94411469","24.29714203","2024-03-07 00:00:00.000"
"49.9080658","24.28207397","2024-03-07 00:00:00.000"
"49.90215302","24.30152893","2024-03-07 00:00:00.000"
"50.62837601","24.33948517","2024-03-07 00:00:00.000"
"50.65631866","24.31335449","2024-03-07 00:00:00.000"
"50.64020157","24.33452606","2024-03-07 00:00:00.000"
"50.67110062","24.34082031","2024-03-07 00:00:00.000"
"50.65441132","24.33357239","2024-03-07 00:00:00.000"
"50.68178177","24.31983948","2024-03-07 00:00:00.000"
"50.73289871","24.31945801","2024-03-07 00:00:00.000"
"50.75407028","24.33891296","2024-03-07 00:00:00.000"
"50.83751678","24.31926727","2024-03-07 00:00:00.000"
"50.87499619","24.30114746","2024-03-07 00:00:00.000"
"50.89063644","24.31945801","2024-03-07 00:00:00.000"
"50.90675354","24.31697845","2024-03-07 00:00:00.000"
"50.92020035","24.33166504","2024-03-07 00:00:00.000"
"50.95729828","24.33433533","2024-03-07 00:00:00.000"
"50.95491409","24.33681488","2024-03-07 00:00:00.000"
"50.95348358","24.31430817","2024-03-07 00:00:00.000"
"50.94118118","24.32346344","2024-03-07 00:00:00.000"
"50.97799301","24.32403564","2024-03-07 00:00:00.000"
"50.98237991","24.31945801","2024-03-07 00:00:00.000"
"50.96902847","24.32479858","2024-03-07 00:00:00.000"
"50.97970963","24.31125641","2024-03-07 00:00:00.000"
"50.91705322","24.32537079","2024-03-07 00:00:00.000"
"50.9595871","24.32079315","2024-03-07 00:00:00.000"
"50.92096329","24.30763245","2024-03-07 00:00:00.000"
"50.90398788","24.3303299","2024-03-07 00:00:00.000"
"50.89035034","24.34310913","2024-03-07 00:00:00.000"
"50.11701584","24.25689697","2024-03-07 00:00:00.000"
"50.10404587","24.25098419","2024-03-07 00:00:00.000"
"50.02679825","24.25518036","2024-03-07 00:00:00.000"
"49.94497299","24.26376343","2024-03-07 00:00:00.000"
"49.8831749","24.2515564","2024-03-07 00:00:00.000"
"49.88632202","24.25956726","2024-03-07 00:00:00.000"
"49.87916946","24.24507141","2024-03-07 00:00:00.000"
"49.93429184","24.24926758","2024-03-07 00:00:00.000"
"49.89452362","24.26872253","2024-03-07 00:00:00.000"
"49.95203018","24.26052094","2024-03-07 00:00:00.000"
"49.93181229","24.25327301","2024-03-07 00:00:00.000"
"49.96109009","24.2515564","2024-03-07 00:00:00.000"
"49.93286133","24.26052094","2024-03-07 00:00:00.000"
"49.90253448","24.25880432","2024-03-07 00:00:00.000"
"49.94010925","24.2609024","2024-03-07 00:00:00.000"
"50.05311966","24.27425385","2024-03-07 00:00:00.000"
"50.12903214","24.25918579","2024-03-07 00:00:00.000"
"50.2322197","24.2723465","2024-03-07 00:00:00.000"
"50.2196312","24.23763275","2024-03-07 00:00:00.000"
"50.22935867","24.27139282","2024-03-07 00:00:00.000"
"50.23794174","24.2559433","2024-03-07 00:00:00.000"
"50.22106171","24.26185608","2024-03-07 00:00:00.000"
"50.23126602","24.26834106","2024-03-07 00:00:00.000"
"50.25568008","24.26929474","2024-03-07 00:00:00.000"
"50.23355484","24.24144745","2024-03-07 00:00:00.000"
"50.2863884","24.24926758","2024-03-07 00:00:00.000"
"52.37646103","24.32975769","2024-03-07 00:00:00.000"
"52.35748291","24.31850433","2024-03-07 00:00:00.000"
"52.32305527","24.31716919","2024-03-07 00:00:00.000"
"52.33650208","24.3221283","2024-03-07 00:00:00.000"
"52.33335495","24.31716919","2024-03-07 00:00:00.000"
"52.31981277","24.31259155","2024-03-07 00:00:00.000"
"52.29682922","24.32575226","2024-03-07 00:00:00.000"
"52.31742859","24.32498932","2024-03-07 00:00:00.000"
"52.31170654","24.34844971","2024-03-07 00:00:00.000"
"52.32276917","24.33128357","2024-03-07 00:00:00.000"
"52.31132507","24.31430817","2024-03-07 00:00:00.000"
"52.34508514","24.33223724","2024-03-07 00:00:00.000"
"52.389431","24.3270874","2024-03-07 00:00:00.000"
"52.42538452","24.31793213","2024-03-07 00:00:00.000"
"52.48613358","24.30877686","2024-03-07 00:00:00.000"
"52.47564316","24.30515289","2024-03-07 00:00:00.000"
"52.4023056","24.31945801","2024-03-07 00:00:00.000"
"52.41317749","24.31221008","2024-03-07 00:00:00.000"
"52.37350464","24.31812286","2024-03-07 00:00:00.000"
"52.37789154","24.31716919","2024-03-07 00:00:00.000"
"52.36177444","24.31697845","2024-03-07 00:00:00.000"
"52.34556198","24.31106567","2024-03-07 00:00:00.000"
"52.33955383","24.31221008","2024-03-07 00:00:00.000"
"52.33650208","24.31125641","2024-03-07 00:00:00.000"
"52.29082108","24.30801392","2024-03-07 00:00:00.000"
"52.23817825","24.31583405","2024-03-07 00:00:00.000"
"52.30331421","24.2893219","2024-03-07 00:00:00.000"
"52.47793198","24.31621552","2024-03-07 00:00:00.000"
"52.4684906","24.33490753","2024-03-07 00:00:00.000"
"52.37007141","24.3221283","2024-03-07 00:00:00.000"
"52.24237442","24.335289","2024-03-07 00:00:00.000"
"52.1777153","24.31659698","2024-03-07 00:00:00.000"
"52.14328766","24.32632446","2024-03-07 00:00:00.000"
"52.09054947","24.30477142","2024-03-07 00:00:00.000"
"52.05335617","24.31926727","2024-03-07 00:00:00.000"
"52.0658493","24.33433533","2024-03-07 00:00:00.000"
"52.07633972","24.3303299","2024-03-07 00:00:00.000"
"52.12574005","24.3309021","2024-03-07 00:00:00.000"
"52.20489502","24.3227005","2024-03-07 00:00:00.000"
"52.24781036","24.32670593","2024-03-07 00:00:00.000"
"52.37083435","24.32479858","2024-03-07 00:00:00.000"
"52.40764618","24.31201935","2024-03-07 00:00:00.000"
"52.34060287","24.31659698","2024-03-07 00:00:00.000"
"52.37865448","24.32117462","2024-03-07 00:00:00.000"
"52.4764061","24.31793213","2024-03-07 00:00:00.000"
"52.52561569","24.3144989","2024-03-07 00:00:00.000"
"52.60190964","24.30973053","2024-03-07 00:00:00.000"
"52.61087418","24.30381775","2024-03-07 00:00:00.000"
"52.64921188","24.31526184","2024-03-07 00:00:00.000"
"52.77614594","24.30076599","2024-03-07 00:00:00.000"
"52.94179916","24.31201935","2024-03-07 00:00:00.000"
